id,product_id,url,sort_order
2bb31474-f3cf-4395-b873-22e2999c137b,85a4def3-7c58-4de1-ae21-180377f55452,https://mms-images.out.customink.com/mms/images/catalog/342ee897113bebde0c40d036d96e575a/styles/793400/catalog_detail_image_medium.jpg,0
4631a5ee-ee94-4f42-bdf9-c29b058f6d18,2bfef3a3-6f07-4328-882c-0960c548c34c,https://mms-images.out.customink.com/mms/images/catalog/267872ebb1f1b456b09b4b4baca69652/styles/416600/catalog_detail_image_medium.jpg,0
d48041ad-5a95-4391-9f73-c19b95f08ce3,868d303f-bc80-439a-a8a0-34a013e84784,https://mms-images.out.customink.com/mms/images/catalog/25ecf066925bf6e1c4f5782c2e2fc6ff/styles/373900/catalog_detail_image_medium.jpg,0
e95a8882-98a7-43e0-8c87-1da67c38794a,b59653b6-36ad-4647-9ad3-a8ccff7c6356,https://mms-images.out.customink.com/mms/images/catalog/5833b86e84c5c39e0119dd0b53e9f245/styles/361300/catalog_detail_image_medium.jpg,0
336cb33c-bb33-4ee3-9316-cfeb06bc63bc,59ee0cd9-29e3-4407-b461-62f6bbdfc9a2,https://mms-images.out.customink.com/mms/images/catalog/ac0faad771835a81434edd1488f28bb8/styles/355500/catalog_detail_image_medium.jpg,0
d7ea19f0-964e-4dfe-8883-2afa1c7e85ff,82351b58-4b3a-4a00-aacb-e5385e2e796d,https://mms-images.out.customink.com/mms/images/catalog/748395400d8339ded42c15bfd2f9b2c3/styles/345900/catalog_detail_image_medium.jpg,0
c8fb58fe-211c-4d96-89ea-9210a9e14421,2636f439-d5dd-4c3f-a00d-7669414ac3e3,https://mms-images.out.customink.com/mms/images/catalog/b6d87117c054e387729ed81f0e455024/styles/343400/catalog_detail_image_medium.jpg,0
df59e222-b787-49b8-acda-e36756313bdd,2e8a4ac9-2846-4d9b-85db-74b62134411b,https://mms-images.out.customink.com/mms/images/catalog/7a619c3cd21a4353910a7dd0ba87433a/styles/341000/catalog_detail_image_medium.jpg,0
7030bd3e-4abc-4d8c-a06b-33cc6f74636e,42fcb12a-3225-41b9-938b-522c9a0d4917,https://mms-images.out.customink.com/mms/images/catalog/a7623cf867ae79fcadca7543b6c3c164/styles/340700/catalog_detail_image_medium.jpg,0
c103b810-be1d-4081-875f-b9e8ef4466d9,3e715751-61f6-43c8-8b09-72cf7c5a77b7,https://mms-images.out.customink.com/mms/images/catalog/2223cce9ed612c73c76a086036249a0c/styles/340200/catalog_detail_image_medium.jpg,0
19c703fc-2b56-4097-b629-32e3740026ea,9e206289-e6d8-47b2-989a-c05ba9e7d037,https://mms-images.out.customink.com/mms/images/catalog/a8f2f5b1b3857c1fed3663f28a7fdc3f/styles/340100/catalog_detail_image_medium.jpg,0
15d51c61-9574-4ed5-9cd1-d4304279016f,0f71313e-23d0-42b8-9bac-e87454f1a09c,https://mms-images.out.customink.com/mms/images/catalog/19f57b6750e4ddff091e937f1f41685a/styles/295000/catalog_detail_image_medium.jpg,0
982a3f9c-5574-4257-a894-28936bcbf960,813b170c-ccaf-4533-a93e-a734d22cdebd,https://mms-images.out.customink.com/mms/images/catalog/ca9e6bcc8c39e1d31fbd530777558495/styles/2747900/catalog_detail_image_medium.jpg,0
7d380733-8f3b-42cb-9116-7dcdd57f1921,ff866e5d-3208-44f6-845a-9eb0102debb8,https://mms-images.out.customink.com/mms/images/catalog/21c9fea58c26ef368c13acd1670edf59/styles/2747600/catalog_detail_image_medium.jpg,0
0742caba-8936-44b9-ac59-aa709533bc10,47fcf33b-983f-4bdf-9300-3b3d5b2ab273,https://mms-images.out.customink.com/mms/images/catalog/04b15c057d7ccf8b0fa8bf44f2fbb29a/styles/2538900/catalog_detail_image_medium.jpg,0
6a787a30-4200-470e-a36e-0a1b64ea14c4,d09aab86-cbbc-4d61-85c5-7b94ce175f21,https://mms-images.out.customink.com/mms/images/catalog/95ad4d39d278025faa89e879d2bf8b19/styles/2538800/catalog_detail_image_medium.jpg,0
e3f957ba-ce89-44dd-8cd9-7e4f12477d50,48924cb0-eef1-40e9-819a-9145c7fcc474,https://mms-images.out.customink.com/mms/images/catalog/f244fc442a70f6b8c24c63e1bb7df240/styles/2538600/catalog_detail_image_medium.jpg,0
73e781e5-a42d-462c-a2ac-e83f892cfb76,f83f3bbc-866a-44fa-94e0-1a4f866b4b48,https://mms-images.out.customink.com/mms/images/catalog/2a71a1ec38f5c5ec662f9cc027fba72b/styles/2538500/catalog_detail_image_medium.jpg,0
